from_fare_class,to_fare_class,is_flat_fee,transfer_rule
VASHON_SEATTLE_FERRY,METRO_1Z_PM_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_2Z_AM_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_2Z_PM_PEAK,1,1
VASHON_SEATTLE_FERRY,MONORAIL,1,1
VASHON_SEATTLE_FERRY,PIERCE,1,1
VASHON_SEATTLE_FERRY,PTDEF_VASHION_FERRY,1,1
VASHON_SEATTLE_FERRY,SEATTLE_VASHON_FERRY,1,1
VASHON_SEATTLE_FERRY,SEA_BAIN_FERRY,1,1
VASHON_SEATTLE_FERRY,SEA_BREM_FERRY,1,1
VASHON_SEATTLE_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
VASHON_SEATTLE_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
VASHON_SEATTLE_FERRY,ST_EXPRESS_1Z,1,1
VASHON_SEATTLE_FERRY,ST_EXPRESS_2Z,1,1
VASHON_SEATTLE_FERRY,ST_LR_1Z,1,1
VASHON_SEATTLE_FERRY,ST_LR_2Z,1,1
VASHON_SEATTLE_FERRY,ST_LR_3Z,1,1
VASHON_SEATTLE_FERRY,VASHON_FOUNT_FERRY,1,1
VASHON_SEATTLE_FERRY,VASHON_PTDEF_FERRY,1,1
VASHON_SEATTLE_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
VASHON_SEATTLE_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,BAIN_SEA_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,BREM_PO_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,BREM_SEA_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,CT_COMMUTER,1,1
VASHON_SOUTHWORTH_FERRY,CT_LOCAL,1,1
VASHON_SOUTHWORTH_FERRY,CT_NE_COMMUTER,1,1
VASHON_SOUTHWORTH_FERRY,EDMONDS_KINGSTON_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,FOUNT_VASHON_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,KINGSTON_EDMONDS_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,KITSAP,1,1
VASHON_SOUTHWORTH_FERRY,METRO_1Z_AM_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_1Z_PM_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_2Z_AM_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,METRO_2Z_PM_PEAK,1,1
VASHON_SOUTHWORTH_FERRY,MONORAIL,1,1
VASHON_SOUTHWORTH_FERRY,PIERCE,1,1
VASHON_SOUTHWORTH_FERRY,PTDEF_VASHION_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,SEATTLE_VASHON_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,SEA_BAIN_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,SEA_BREM_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,ST_EXPRESS_1Z,1,1
VASHON_SOUTHWORTH_FERRY,ST_EXPRESS_2Z,1,1
VASHON_SOUTHWORTH_FERRY,ST_LR_1Z,1,1
VASHON_SOUTHWORTH_FERRY,ST_LR_2Z,1,1
VASHON_SOUTHWORTH_FERRY,ST_LR_3Z,1,1
VASHON_SOUTHWORTH_FERRY,VASHON_FOUNT_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,VASHON_PTDEF_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,VASHON_SEATTLE_FERRY,1,1
VASHON_SOUTHWORTH_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,BAIN_SEA_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,BREM_PO_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,BREM_SEA_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,CT_COMMUTER,1,1
WS_SEATTLE_FOOT_FERRY,CT_LOCAL,1,1
WS_SEATTLE_FOOT_FERRY,CT_NE_COMMUTER,1,1
WS_SEATTLE_FOOT_FERRY,EDMONDS_KINGSTON_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,FOUNT_VASHON_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,KINGSTON_EDMONDS_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,KITSAP,1,1
WS_SEATTLE_FOOT_FERRY,METRO_1Z_AM_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_1Z_PM_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_2Z_AM_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,METRO_2Z_PM_PEAK,1,1
WS_SEATTLE_FOOT_FERRY,MONORAIL,1,1
WS_SEATTLE_FOOT_FERRY,PIERCE,1,1
WS_SEATTLE_FOOT_FERRY,PTDEF_VASHION_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,SEATTLE_VASHON_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,SEA_BAIN_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,SEA_BREM_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,ST_EXPRESS_1Z,1,1
WS_SEATTLE_FOOT_FERRY,ST_EXPRESS_2Z,1,1
WS_SEATTLE_FOOT_FERRY,ST_LR_1Z,1,1
WS_SEATTLE_FOOT_FERRY,ST_LR_2Z,1,1
WS_SEATTLE_FOOT_FERRY,ST_LR_3Z,1,1
WS_SEATTLE_FOOT_FERRY,VASHON_FOUNT_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,VASHON_PTDEF_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,VASHON_SEATTLE_FERRY,1,1
WS_SEATTLE_FOOT_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
